,1021522Tm169Di EGFR,10311239Ru96Di Rutheni,10311240Ru98Di Rutheni,10311241Ru99Di Rutheni,10311242Ru100Di Rutheni,10311243Ru101Di Rutheni,10311244Ru102Di Rutheni,10311245Ru104Di Rutheni,1031747Er167Di ECadhe,10331253Ir191Di Iridium,10331254Ir193Di Iridium,112475Gd156Di Estroge,117792Dy163Di GATA3,1261726In113Di Histone,1441101Er168Di Ki67,174864Nd148Di SMA,1921755Sm149Di Vimenti,198883Yb176Di cleaved,201487Eu151Di cerbB,207736Tb159Di p53,234832Lu175Di panCyto,3111576Nd143Di Cytoker,312878Gd158Di Progest,322787Nd150Di cMyc,3281668Nd142Di Fibrone,346876Sm147Di Keratin,3521227Gd155Di Slug,361077Dy164Di CD20,378871Yb172Di vWF,473968La139Di Histone,651779Pr141Di Cytoker,6967Gd160Di CD44,71790Dy162Di CD45,77877Nd146Di CD68,8001752Sm152Di CD3epsi,92964Er166Di Carboni,971099Nd144Di Cytoker,98922Yb174Di Cytoker,ArAr80 80ArArArAr80Di,Area,Eccentricity,EulerNumber,Extent,Hg202 202HgHg202Di,I127 127II127Di,In115 115InIn115Di,MajorAxisLength,MinorAxisLength,Nd145Di Twist,Number_Neighbors,Orientation,Pb204 204PbPb204Di,Pb206 206PbPb206Di,Pb207 207PbPb207Di,Pb208 208PbPb208Di,Percent_Touching,Perimeter,Solidity,Xe126 126XeXe126Di,Xe131 131XeXe131Di,Xe134 134XeXe134Di,phospho Histone,phospho S6,phospho mTOR
BaselTMA_SP43_244_X3Y1,1059.9243098496434,5275.042095720768,1544.40894446522,9694.976398587227,9298.205719709396,12572.080983757973,24253.060115337372,17781.426877975464,6919.360965990622,19789.99193060398,37421.29728040099,369.20810121166164,1625.298787263248,23269.640280903208,870.4172301889837,20680.57658796084,6371.4678391033785,1932.923616890532,5510.504238864998,210.32787048369968,4248.369871399344,684.2248632695714,1850.3637752166685,837.432719416246,24824.026567492445,360.27249135926036,298.7127224215894,211.87092159931467,207.1356926227841,1602.9772672578692,316.4909606435694,84265.16979566304,307.9087600463473,1357.7928057238414,155.73548388764317,1975.6605242465873,736.4054830071353,58.403652008667876,1888216.0983276367,330119.0,2047.804036743939,2938.0,1817.4562104642391,15312.091740846634,0.0,79.06232439402626,43583.011514902115,29287.327589154243,618.6701759773215,11480.0,-9569.586640661466,3494.776774175465,172.38946189871115,0.0,0.0,2252.7416237251487,119313.0440068245,2576.2111082077026,0.0,0.0,138030.0528831482,695.1838025651211,2016.7867554768732,2258.99850921442
BaselTMA_SP43_245_X6Y5,2400.203533616544,8693.391991496086,2538.370741404593,15960.249867081642,15266.737771749496,20708.99536907673,40020.14014720917,29374.476146697998,4976.06166884971,24789.75553703308,46887.20053052902,3120.864273082157,19838.22114713554,55667.94165804617,1725.5120031354204,3369.5674569228745,7577.733680147325,3680.487311354465,9730.842627517144,458.1301597533993,103628.80032215896,3707.785889924627,8472.663204858154,3823.0710664596677,17366.841364595304,730.2772529089503,821.3521675095022,564.2128353104916,438.0276200266006,2830.530527004972,633.1867092259718,164769.96226283547,740.431919749396,4315.143991245248,454.0567188627869,5816.173923298629,12248.272079635162,603.9372729576007,2946853.698486328,449533.0,3129.3716596141458,4629.0,2964.3853439688683,22482.089677095413,0.0,167.58396259926914,62399.057008981705,43792.31443142891,1555.3916710083258,25336.0,2657.4618735052663,5120.061478674411,262.67181416787236,0.0,0.0,4296.99727063635,170486.5789551735,4094.5790182352066,0.0,0.0,211344.06694030762,2129.4278709683526,8083.436490832834,10876.06910889296
BaselTMA_SP43_246_X2Y6,1209.0189516398607,4457.896339774132,1303.6351792439818,8172.644149541855,7817.181779265404,10594.28617978096,20367.003386735916,14997.002503871918,16729.863358799772,12687.244921229778,24003.45060262084,2947.1798485365384,4882.9512653452675,47058.24171166105,714.8791394903258,1186.0770575598062,2468.1587332307877,2435.523187589288,6844.418469254668,268.360718355361,38332.23930196408,2246.687782818652,2227.8791703040056,2136.31300643353,4286.837644530694,298.3931456508256,1907.2513019668447,331.31345117887906,224.03368257957848,1340.8693634048104,236.9397170652965,70017.60707806537,281.16275207793586,1102.3833876800315,161.12868617171313,5003.141649748938,3008.153344128685,399.5390148553662,1109561.6737060547,143952.0,1209.4197339117527,1737.0,1121.9917480275035,8677.134607315063,0.0,130.36970528549838,22037.238526821136,14610.01959490776,751.3150489881978,8816.0,10497.358276152983,1983.2358172088861,128.64780070260173,0.0,0.0,1490.6089708360473,57433.012964487076,1554.3504595160484,0.0,0.0,73284.87648391724,847.9191387816916,2527.0507647890986,4522.000850077539
BaselTMA_SP41_247_X13Y6,1096.9710341483624,5976.256684243679,1666.6337558329105,10731.792266368866,10115.412545323372,13633.262034893036,26589.540756225586,19243.266750097275,6425.884941672668,10095.751702725887,19141.356147155166,954.7079806367727,3440.455071095039,30778.950950915605,178.1266330833894,20792.773729662415,14763.70939868152,3594.8416946904545,4206.645876095778,229.75295196591196,52858.55098780401,1928.9110013957315,5155.1372744787905,1040.6787967899115,11619.51713576161,452.10494894833823,398.2600334914691,154.51850805045262,348.7313284152454,2447.1654415614903,409.9544674107067,70901.91349744578,449.5523431734333,2616.515255907837,176.02478965792633,1797.3807958770515,10306.984620098394,577.3614716417721,1847704.5002746582,339426.0,2597.5992407500744,3686.0,2307.729744821787,17602.862216234207,0.0,286.2787974067176,49834.28761792182,33112.97654759884,778.3445088611546,16140.0,-2743.0632433909923,3885.6765627563004,336.63927221484505,0.0,0.0,2995.7117811483818,133727.62599754333,3241.098267674446,0.0,0.0,123460.87392997742,1614.629501096116,5139.042838599524,12934.089019410052
BaselTMA_SP43_248_X8Y8,155.25908233523398,2580.0746878162026,754.8596958070992,4728.016242474318,4530.00572643429,6140.950829066336,11780.255636289716,8669.350176647305,1431.2885659276628,4330.18696141243,8184.2132453247905,48.34318895827821,179.3489276611544,1078.4040494187047,39.13191655344474,1930.240093278969,2065.054025282193,188.3564092274492,716.5808873295234,28.054442092141127,2179.744931567945,332.6990989959159,213.93404871404948,154.461482193305,1691.8105363347395,50.786155573686095,88.31661498784291,46.257749117268254,45.29203316246889,285.4324083868414,62.95552276525317,6026.979259937254,110.94888236684507,278.2551623481266,43.12120020319369,186.27938675920325,742.0855149756998,148.45956660074575,537571.9466552734,104178.0,535.1538680642843,800.0,503.12505331635475,4062.2092933654785,0.0,15.58978464075856,12366.161464452744,8623.085451841354,113.56392508499057,2258.0,2068.85827101022,924.1054471582174,49.59881989238784,0.0,0.0,500.2390600992051,34678.17009496689,702.1271018087864,0.0,0.0,36882.66258621216,188.32200229719263,279.2881252806019,473.55806579678017
BaselTMA_SP41_249_X3Y9,594.1514095579834,2278.6090090870857,653.144965743646,4113.544304490089,3897.9216511547565,5248.268111586571,10246.1324198246,7447.520280003548,3486.9107951638694,6561.300006449223,12408.207483887672,245.73639114973568,707.5593969647725,9394.838552069841,119.09116837863148,1722.096323143936,7296.444198680704,1204.0611284976294,1170.7157803602129,121.53440984580807,20738.156125070193,1095.7288592558614,933.2068556393571,340.23393523039135,14547.344537090416,164.99338097389096,250.9565384354726,251.4097556237194,146.8349077961129,1030.9955600686371,178.9768063929863,22285.24903112734,1151.894702997156,1238.5441327256794,249.03246656314175,989.5145441045145,4423.281597089039,38.80461254521788,1094651.3858032227,204733.0,1439.0677054598927,2159.0,1384.3110331892967,30986.39054298401,0.0,132.9952274175337,28386.188723802567,20259.044798851013,365.11967751887977,6074.0,10443.064637284726,6839.338154852389,206.33743127249156,0.0,0.0,1395.8301186567744,77935.4319562912,1921.238478422165,0.0,0.0,82445.98908615112,315.34723761088947,1358.2651299529898,1420.5871830342408
BaselTMA_SP43_250_X1Y3,866.1673737247065,4593.7409945726395,1333.5033639371395,8370.592417478561,7998.255169451237,10846.742488622665,20968.96425127983,15339.93421804905,5302.066056886626,11993.409305527806,22703.81616729498,374.64882856893144,1829.528907660627,21335.094306692677,127.33948121678418,9393.909454283177,11028.382495899657,1153.2668788260714,3089.6072453469565,148.5429724410795,81967.02065220018,8536.180089081425,1883.7121766043465,621.758743116456,18458.841048683214,288.5636996806575,330.8187933115037,248.06628723533743,230.27417616663197,2082.3889529705048,342.85785657127764,50663.86262053721,388.38233675164867,1187.3377010160582,123.68444997679286,1231.4049380658296,1660.9071491600303,668.6825616989688,1538412.0231323242,310846.0,1711.2669533640146,2457.0,1511.035904288292,11676.064609766006,0.0,92.57577068889074,38381.81256651878,25882.9021910429,539.3608468387584,9102.0,8037.25844450295,2681.7103895246987,205.42855360358953,0.0,0.0,1787.1574308735396,106389.55596137047,2140.960255742073,0.0,0.0,100694.34481048584,331.39261941883694,853.6127346172548,2607.051308892481
BaselTMA_SP42_251_X15Y2,479.5800748868436,3593.4408938139677,1053.9907734170556,6740.237708479166,6365.582255423069,8528.837548315525,16615.376753911376,12024.739057570696,1639.1488474467671,3171.6172943636775,5924.453660078347,75.91955158719213,164.11700650012912,19627.438254548877,151.70702656691054,965.457633187741,2483.907539707185,1410.4008491930135,1326.640367586084,101.5247834196332,6123.299636305243,219.12250377408216,709.1246129989282,188.15147501407986,13257.4706018048,132.4017523568655,241.2985428222455,123.11549186076208,94.40808871702917,712.8299913369119,182.3752155735105,33294.34943793141,255.88737567843862,604.1825169483116,66.8059840872637,5277.804640778193,160.68652967297908,37.42887613979094,1161370.4636230469,130819.0,1185.7868172749877,1729.0,1095.3885790854692,8957.538816690447,0.0,124.35337233971975,19548.957157850266,13245.301230072975,220.48956914672846,4876.0,-519.758290864527,2058.6271745860577,105.60324027948101,0.0,0.0,1092.1472463625225,51445.873972415924,1513.913647055626,0.0,0.0,102095.75896453857,262.0206885319219,371.66492088081554,816.7493488075426
BaselTMA_SP43_252_X6Y7,2034.3175849098839,5585.441765338182,1631.7789599113166,10250.077368319035,9814.111158967018,13300.037290990353,25716.666843652725,18846.870844841003,5887.581815575318,15934.008571177721,30117.441575735807,1024.5130853183152,1342.4528263536913,23147.51533656181,82.0325152051276,5415.789142964885,5153.549091543284,2057.6763355257817,2586.0155308522117,204.32771613745342,58146.4125914388,1273.8094112561828,4685.624880131127,1444.9854267002352,7905.463868130696,360.83822696976546,208.17829097781188,244.8667583110071,232.17832171762163,1580.5757718645036,296.7515576844171,42675.05936251326,597.4532319813824,1160.2011597394799,178.18109713067426,1585.9961417541483,6315.623306199338,393.8616556438032,1670733.747680664,250170.0,1767.838253557682,2642.0,1688.4875691980124,9665.393097996712,0.0,83.84228976705738,34769.109325647354,24620.935316562653,590.4540523713576,8414.0,525.4599558077754,2228.6492544412613,178.5798990896436,0.0,0.0,1873.1753194452372,94393.76093482971,2362.392039000988,0.0,0.0,129942.02583694458,1119.7016570314818,1395.9596390741365,6837.343713835261
BaselTMA_SP42_253_X13Y2,925.1173241177017,5863.3491281569,1734.561301343143,10975.920698046684,10365.285887479782,13933.773707985878,27050.76455950737,19602.161524534225,12220.380918020908,18322.259475156665,34794.829114705324,223.94715329567484,2544.6804352088575,36957.709485164814,209.9754694509976,6691.6597085086205,7124.455764123034,2119.009830130507,4108.74918099709,196.12565193386394,74531.52763457628,4049.080114330439,2062.4446292962334,651.2040417578419,13453.01916240427,823.6418948287303,311.5356945141351,211.3228187779941,302.8295439885532,2426.23095548898,747.4186035567325,93648.61485093256,457.70656757896967,1069.7558293591521,142.51582308322713,3167.2291685547493,6698.650308229102,1922.7086037137421,2360720.6981811523,321008.0,2318.5252147465944,3360.0,2171.621969591826,18608.037162303925,0.0,242.75550927975942,46341.956486701965,31250.45887851715,545.8558758693857,16202.0,1325.9123300509518,4266.169134952128,265.2948324941105,0.0,0.0,2834.8405304424946,123278.54098463058,2998.826786858961,0.0,0.0,199486.47747039795,674.2315888696066,1672.5032731144004,2657.561816337129
BaselTMA_SP41_254_X11Y6,1085.0174753893311,4880.181861490011,1382.9504970572889,8816.587949216366,8358.099642395973,11247.480165719986,21883.36236000061,15918.150599837303,6483.007848075894,6972.754647292197,13197.107455819845,190.2602894864146,750.721649813436,27873.4928657793,1155.4976989842928,17358.160242916892,10841.340177821321,1881.3632343196075,2928.5649330853157,380.8529512385413,27413.154113627552,1983.800367571087,1547.4755926620574,645.7774890400673,15947.51348155945,426.6231834832043,499.09529860987936,183.614654405052,263.6036376887362,1942.4185956418514,457.64329617745216,44098.423549058636,382.14157575134203,1094.089059305747,207.48911839333425,1518.5811990885254,1102.4234836363726,1585.4936065990412,1465085.2368164062,312738.0,1988.317576020956,2908.0,1843.07157304883,12613.137132406235,0.0,157.23372218214791,41310.217282533646,28291.60298550129,484.8926069833548,12348.0,17739.06763097085,2814.2037346363068,212.0758092538457,0.0,0.0,2313.9160098463285,112270.01002264023,2582.4853221178055,0.0,0.0,117473.29497528076,954.7373368072792,2697.030343219327,1807.698347473566
BaselTMA_SP41_255_X12Y8,502.9318854087022,3264.4361108988523,928.6995337679983,5892.616194844246,5591.837174117565,7531.872125148773,14631.157834887505,10616.834119141102,2123.831818234618,4213.226482048631,7981.449972450733,169.23180122843752,238.10161271984643,4713.57937847266,67.71951424336888,17902.99113757389,4028.9463916923473,1334.4423172525624,1108.4719327412242,112.63273679246892,2642.4244300985606,618.6717940169522,1157.3553503830349,418.2517126527173,28182.10844031658,134.89609851707112,124.87164255568878,52.28277087641505,87.39313258370666,938.0424482524395,154.19711061438989,45959.83189297837,232.60462496612524,621.5738976327613,85.20113196571477,673.927353462644,598.3229177603273,64.44470819421899,928297.0166015625,163309.0,1317.1786982938647,1849.0,1115.0055671483278,8256.807208776474,0.0,179.87111263981933,25433.56289076805,16137.935787439346,284.3127847480096,4962.0,-11098.541604917496,1838.8995696604252,129.36339858220884,0.0,0.0,1108.563302551734,68380.24994564056,1576.3448153436184,0.0,0.0,73160.75679397583,254.41457014213444,858.032439652131,1219.6582142207524
BaselTMA_SP41_256_X9Y7,928.5580831952938,4867.767750099301,1385.5778761319816,8815.512939035892,8333.901733279228,11211.435523033142,21913.99609017372,15869.122450053692,6503.522214675606,7976.072946541011,15063.208359494805,761.537832712805,2037.7018486424995,25342.33941555702,175.5373694186887,10487.829390555322,17881.430819237426,1940.0616565636624,2897.460969822852,176.41973781617602,17582.179368852027,1793.177814988438,2312.9130143504553,796.9336753984174,13507.220689701404,246.13193614180963,418.30556599811473,140.5136061128359,308.7424814333989,3141.9524688869715,288.0787818746728,38945.52793887325,420.7744481219389,1663.265147347355,168.36402747784513,1553.7394336872965,7411.615610599195,237.2530110733689,1629766.350189209,288487.0,2183.845282457769,3121.0,1922.0198539346457,14803.198037147522,0.0,345.8072750776927,42386.71838474274,28019.256340622902,541.2945843024485,12580.0,-6906.214936695993,3281.812693923712,220.55543629825115,0.0,0.0,2395.573455045224,113884.92902469635,2727.8244166970253,0.0,0.0,117875.63488006592,1530.775826134458,2814.2439565118975,3088.4235183887936
BaselTMA_SP41_257_X3Y1,1028.7713913136554,3068.939404964447,870.7853339314461,5498.700745880604,5185.303487330675,6978.52299362421,13587.351812005043,9826.525585770607,11596.813057647647,5711.640159755945,10791.038765013218,645.2873603265257,4353.205811436824,33126.28548548705,795.8677132094028,2880.041109492505,3995.720533152382,2632.5578916610216,7595.220705942367,204.86390881344613,71940.72153572169,5500.7556961753735,1760.4182694250987,872.6231406346599,6149.621446126045,278.370563703865,336.9751572630143,265.8900661995434,282.5246978240236,2329.2254505567253,341.7061544393056,67293.94048675407,416.5816906294345,1437.7434262308388,169.1760658857156,2454.4785085059093,3038.481067707152,1072.3143280693344,1834534.069152832,395873.0,2499.789291135967,3679.0,2329.313542187214,18117.30892252922,0.0,223.4327731049085,52805.16654729843,36672.53011858463,834.4249383118104,17076.0,7690.421226164324,3999.26981651783,301.5219071991747,0.0,0.0,3140.5610014432177,145518.96699905396,3243.9610098600388,0.0,0.0,133463.05259513855,522.9536490150789,1588.8588441743548,2414.4416886807153
BaselTMA_SP42_258_X4Y7,645.6824242004085,2666.532514952123,789.8836029469967,5038.412586927414,4770.671582043171,6401.35562902689,12473.802551984787,9027.746402531862,6793.5610022748715,7353.4665360450745,13966.741191327572,1597.358064703999,1377.0296131594034,16924.514114201014,143.34779959782404,5945.540232267795,7381.725172466524,1306.1680049147164,3478.921548971424,123.6404682381399,19351.57954289618,1403.7579170708775,2239.672556996923,669.1789762934465,3837.8809630902333,414.7937372567795,312.87583179065433,168.50824624797087,165.92484724647755,1110.8641621991992,361.847821441907,25299.483549562232,306.8918722964636,658.9379675859176,139.21951926648686,1264.0089716210405,1949.843709238786,70.15509929251355,1324086.3534545898,201377.0,1265.3877163752913,1909.0,1248.2183572351933,11750.039674758911,0.0,112.68360805580929,26425.906162738796,18848.260023355484,366.9881047710879,6482.0,-532.2542031072082,2716.9252422451973,147.30636229645472,0.0,0.0,1320.1553462122574,71865.6739525795,1723.781866967678,0.0,0.0,99736.25389480591,1230.553589277912,1832.2331680236018,1758.239313666026
BaselTMA_SP43_260_X10Y4,1594.3530783836843,5738.6140276789665,1681.0366792976856,10539.653397679329,10058.4041518569,13669.328565835953,26432.060124874115,19380.77181494236,13599.888658429829,16242.629296120256,30718.134429201484,480.26817424731286,954.1837031174338,12714.037015275162,1375.474137023335,12188.019946241197,19171.844463449357,1132.1249560190677,2422.1284852644235,226.81085908172625,56187.18689918787,3515.401489074605,3447.2379817201067,3949.753000099599,51331.26610956979,553.8647323159491,446.49274195290917,262.6393913035296,330.1250751790973,2044.6937836185098,415.3918320065845,56932.35084609098,293.77410854373926,1015.2055995085852,228.11836756220382,3195.8049375474397,5612.917435241496,623.9185565450211,1870121.8178100586,341888.0,2014.3104583472013,2834.0,1730.8008287549019,14254.222700834274,0.0,67.62524646521545,44240.61552977562,28902.184426665306,717.0022300213222,10646.0,-4619.065168823115,3269.3038806617265,176.30098617495935,0.0,0.0,2091.075317784827,121958.29801416397,2453.7152165174484,0.0,0.0,131414.53635406494,408.5243124663921,5748.875901650456,2426.7848130416055
